"id","nome_campanha","data_inicio","data_fim","orcamento","publico_alvo","canais_divulgacao","tipo_campanha","taxa_conversao","impressoes"
2275,"Campanha 275","2022-08-17","2022-09-10","42387.22","Publico Alvo 1","Redes Sociais","não especificado","5.32","5000000"
2277,"Campanha 277","2023-03-15","2023-03-27","94094.12","Publico Alvo 3","Google","não especificado","13.96","1000000"
2278,"Campanha 278","2023-03-28","2023-03-31","74700.21","Publico Alvo 4","não especificado","Promocional","16.28","2000000"
2279,"Campanha 279","2022-07-09","2022-07-30","80751.72","Publico Alvo 5","não especificado","Divulgação","26.28","7000000"
2282,"Campanha 282","2022-05-24","2022-06-05","37446.54","Publico Alvo 3","Sites de Notícias","não especificado","21.36","6000000"
2283,"Campanha 283","2025-04-06","2025-04-16","69737.97","Publico Alvo 4","Sites de Notícias","Divulgação","4.70","8000000"
2284,"Campanha 284","2022-05-11","2022-05-13","74120.61","Publico Alvo 5","Sites de Notícias","não especificado","13.91","9000000"
2285,"Campanha 285","2024-11-29","2024-12-23","86854.42","Publico Alvo 1","Redes Sociais","Mais Seguidores","0.88","7000000"
2286,"Campanha 286","2024-05-18","2024-06-04","60162.19","Publico Alvo 2","Redes Sociais","não especificado","9.29","8000000"
2287,"Campanha 287","2023-08-12","2023-08-28","50075.81","Publico Alvo 3","Sites de Notícias","Promocional","9.79","6000000"
2288,"Campanha 288","2023-03-27","2023-04-26","59653.19","Publico Alvo 4","não especificado","não especificado","4.08","5000000"
2289,"Campanha 289","2024-08-27","2024-09-12","90428.82","Publico Alvo 5","não especificado","não especificado","27.95","9000000"
2290,"Campanha 290","2024-12-02","2024-12-16","45697.24","Publico Alvo 1","Google","Divulgação","20.53","8000000"
2292,"Campanha 292","2023-02-11","2023-03-13","23289.22","Publico Alvo 3","não especificado","Mais Seguidores","8.27","9000000"
2293,"Campanha 293","2023-09-29","2023-10-09","99479.15","Publico Alvo 4","Google","Mais Seguidores","0.26","9000000"
2294,"Campanha 294","2024-06-25","2024-07-25","90886.76","Publico Alvo 5","não especificado","não especificado","10.44","8000000"
2297,"Campanha 297","2023-06-05","2023-06-13","20659.12","Publico Alvo 3","Redes Sociais","Mais Seguidores","13.36","9000000"
2298,"Campanha 298","2025-02-22","2025-03-16","49110.96","Publico Alvo 4","Redes Sociais","não especificado","26.97","9000000"
2299,"Campanha 299","2023-04-01","2023-04-12","84830.97","Publico Alvo 5","Redes Sociais","Mais Seguidores","10.54","6000000"
2300,"Campanha 300","2024-08-27","2024-09-06","30832.15","Publico Alvo 1","Google","não especificado","6.45","7000000"
2301,"Campanha 301","2025-04-27","2025-05-11","78079.05","Publico Alvo 2","Redes Sociais","Promocional","21.22","5000000"
2302,"Campanha 302","2025-02-19","2025-03-20","20828.54","Publico Alvo 3","Sites de Notícias","Promocional","24.92","5000000"
2303,"Campanha 303","2022-03-10","2022-03-26","15791.96","Publico Alvo 4","não especificado","não especificado","21.86","3000000"
2304,"Campanha 304","2024-07-14","2024-07-20","74018.11","Publico Alvo 5","não especificado","não especificado","15.62","6000000"
2308,"Campanha 308","2022-11-27","2022-12-20","66702.10","Publico Alvo 4","não especificado","não especificado","29.36","3000000"
2311,"Campanha 311","2022-09-28","2022-10-17","35285.45","Publico Alvo 2","Sites de Notícias","Divulgação","23.53","10000000"
2313,"Campanha 313","2023-09-20","2023-10-13","77844.56","Publico Alvo 4","não especificado","Mais Seguidores","15.51","9000000"
2314,"Campanha 314","2024-08-23","2024-09-03","77533.48","Publico Alvo 5","Redes Sociais","Promocional","28.12","2000000"
2315,"Campanha 315","2024-04-20","2024-05-04","93527.10","Publico Alvo 1","não especificado","Mais Seguidores","25.65","8000000"
2316,"Campanha 316","2024-02-17","2024-02-18","10978.15","Publico Alvo 2","Redes Sociais","Promocional","28.23","5000000"
2317,"Campanha 317","2024-12-01","2024-12-16","19194.22","Publico Alvo 3","Redes Sociais","Mais Seguidores","15.55","3000000"
2318,"Campanha 318","2024-05-17","2024-06-10","97041.16","Publico Alvo 4","Google","Promocional","13.68","3000000"
2325,"Campanha 325","2023-09-16","2023-10-08","70962.84","Publico Alvo 1","Redes Sociais","Mais Seguidores","24.56","4000000"
2327,"Campanha 327","2022-11-27","2022-12-25","97303.59","Publico Alvo 3","Redes Sociais","Divulgação","18.09","8000000"
2328,"Campanha 328","2023-08-10","2023-08-20","5554.72","Publico Alvo 4","Sites de Notícias","Divulgação","4.89","9000000"
2330,"Campanha 330","2023-09-01","2023-09-28","82136.92","Publico Alvo 1","Google","Mais Seguidores","4.84","9000000"
2331,"Campanha 331","2024-02-01","2024-02-29","76486.43","Publico Alvo 2","Redes Sociais","Mais Seguidores","20.66","7000000"
2332,"Campanha 332","2021-08-06","2021-08-24","71364.44","Publico Alvo 3","não especificado","não especificado","22.71","9000000"
2333,"Campanha 333","2022-10-11","2022-11-01","75447.23","Publico Alvo 4","Sites de Notícias","não especificado","22.43","5000000"
2334,"Campanha 334","2021-09-22","2021-10-21","71433.01","Publico Alvo 5","Google","Mais Seguidores","20.91","1000000"
2337,"Campanha 337","2022-08-27","2022-09-24","17367.81","Publico Alvo 3","Sites de Notícias","não especificado","25.96","10000000"
2338,"Campanha 338","2021-10-29","2021-11-02","25409.78","Publico Alvo 4","Redes Sociais","não especificado","19.50","10000000"
2339,"Campanha 339","2021-06-12","2021-06-13","82284.95","Publico Alvo 5","não especificado","Mais Seguidores","2.97","3000000"
2340,"Campanha 340","2021-06-12","2021-06-21","38746.67","Publico Alvo 1","não especificado","Promocional","2.32","3000000"
2343,"Campanha 343","2024-09-12","2024-09-27","10730.98","Publico Alvo 4","Redes Sociais","Divulgação","3.64","10000000"
2346,"Campanha 346","2022-12-12","2022-12-21","25197.86","Publico Alvo 2","Redes Sociais","Divulgação","13.42","2000000"
2347,"Campanha 347","2024-09-18","2024-09-29","81968.12","Publico Alvo 3","não especificado","Promocional","13.96","8000000"
2350,"Campanha 350","2025-01-23","2025-02-09","14924.01","Publico Alvo 1","não especificado","Promocional","23.47","8000000"
2351,"Campanha 351","2022-11-12","2022-11-15","29744.86","Publico Alvo 2","Redes Sociais","Promocional","8.15","5000000"
2352,"Campanha 352","2023-02-20","2023-02-25","27825.37","Publico Alvo 3","Google","Divulgação","9.10","5000000"
2355,"Campanha 355","2021-10-12","2021-11-05","44380.42","Publico Alvo 1","Redes Sociais","Mais Seguidores","15.02","2000000"
2356,"Campanha 356","2024-12-27","2024-12-30","49236.59","Publico Alvo 2","Sites de Notícias","não especificado","22.06","6000000"
2357,"Campanha 357","2023-03-30","2023-04-03","81865.38","Publico Alvo 3","Redes Sociais","Promocional","0.20","2000000"
2358,"Campanha 358","2022-06-14","2022-06-30","65632.47","Publico Alvo 4","não especificado","Mais Seguidores","18.60","3000000"
2360,"Campanha 360","2024-12-14","2024-12-20","9840.14","Publico Alvo 1","Redes Sociais","não especificado","24.23","1000000"
2361,"Campanha 361","2024-12-30","2025-01-11","63568.91","Publico Alvo 2","Google","Promocional","19.30","5000000"
2362,"Campanha 362","2023-03-16","2023-04-05","12557.61","Publico Alvo 3","não especificado","Promocional","25.48","8000000"
2363,"Campanha 363","2023-02-25","2023-02-28","69402.67","Publico Alvo 4","Google","Mais Seguidores","10.37","10000000"
2364,"Campanha 364","2021-08-14","2021-09-11","5570.25","Publico Alvo 5","Redes Sociais","Divulgação","14.49","6000000"
2367,"Campanha 367","2024-10-20","2024-11-10","46564.77","Publico Alvo 3","não especificado","Mais Seguidores","17.54","5000000"
2368,"Campanha 368","2023-12-15","2023-12-27","62680.55","Publico Alvo 4","Sites de Notícias","Divulgação","10.75","8000000"
2370,"Campanha 370","2023-06-30","2023-07-19","24154.68","Publico Alvo 1","Google","Divulgação","5.86","2000000"
2371,"Campanha 371","2022-10-11","2022-11-03","22799.31","Publico Alvo 2","Redes Sociais","não especificado","4.78","10000000"
2372,"Campanha 372","2024-08-29","2024-08-30","50497.85","Publico Alvo 3","Google","Mais Seguidores","27.99","6000000"
2373,"Campanha 373","2024-01-04","2024-01-20","68072.63","Publico Alvo 4","Sites de Notícias","Promocional","21.27","10000000"
2374,"Campanha 374","2022-03-30","2022-04-21","85712.71","Publico Alvo 5","Redes Sociais","não especificado","5.79","8000000"
2376,"Campanha 376","2022-01-04","2022-01-28","79235.28","Publico Alvo 2","Redes Sociais","Divulgação","18.38","7000000"
2378,"Campanha 378","2024-11-24","2024-12-09","80867.78","Publico Alvo 4","Sites de Notícias","Divulgação","3.00","1000000"
2379,"Campanha 379","2024-09-05","2024-09-18","33625.20","Publico Alvo 5","Sites de Notícias","Promocional","0.57","4000000"
2380,"Campanha 380","2024-02-19","2024-03-14","65430.67","Publico Alvo 1","não especificado","Divulgação","2.59","6000000"
2382,"Campanha 382","2022-08-31","2022-09-06","57822.79","Publico Alvo 3","Redes Sociais","Promocional","9.78","2000000"
2384,"Campanha 384","2023-10-03","2023-10-21","62097.49","Publico Alvo 5","não especificado","Mais Seguidores","8.98","6000000"
2385,"Campanha 385","2022-07-12","2022-08-02","98951.37","Publico Alvo 1","Redes Sociais","Divulgação","9.63","7000000"
2386,"Campanha 386","2023-07-02","2023-07-20","2495.45","Publico Alvo 2","Sites de Notícias","não especificado","27.37","8000000"
2389,"Campanha 389","2023-08-29","2023-09-22","62713.77","Publico Alvo 5","não especificado","Mais Seguidores","19.28","7000000"
2391,"Campanha 391","2022-03-22","2022-03-29","61292.52","Publico Alvo 2","Google","Mais Seguidores","24.86","10000000"
2392,"Campanha 392","2022-03-25","2022-04-07","80807.99","Publico Alvo 3","Google","Mais Seguidores","13.98","3000000"
2394,"Campanha 394","2023-12-31","2024-01-19","13561.60","Publico Alvo 5","Google","Divulgação","25.36","6000000"
2397,"Campanha 397","2022-05-04","2022-05-22","31876.55","Publico Alvo 3","Redes Sociais","Divulgação","7.13","2000000"
2398,"Campanha 398","2021-08-12","2021-08-30","67881.24","Publico Alvo 4","Redes Sociais","Divulgação","1.55","2000000"
2404,"Campanha 404","2024-05-09","2024-05-27","97612.64","Publico Alvo 5","Sites de Notícias","Promocional","25.43","7000000"
2405,"Campanha 405","2024-12-21","2025-01-12","98717.71","Publico Alvo 1","Redes Sociais","Mais Seguidores","23.74","3000000"
2406,"Campanha 406","2023-11-11","2023-11-21","13100.54","Publico Alvo 2","Sites de Notícias","Promocional","15.65","10000000"
2408,"Campanha 408","2025-04-23","2025-05-22","41552.10","Publico Alvo 4","não especificado","Promocional","29.02","2000000"
2409,"Campanha 409","2022-09-01","2022-09-10","31032.65","Publico Alvo 5","Sites de Notícias","Mais Seguidores","26.51","1000000"
2410,"Campanha 410","2021-07-11","2021-07-23","73555.82","Publico Alvo 1","Sites de Notícias","Mais Seguidores","13.70","1000000"
2411,"Campanha 411","2021-06-22","2021-07-01","17735.61","Publico Alvo 2","Sites de Notícias","Promocional","5.27","1000000"
2413,"Campanha 413","2022-01-15","2022-02-13","82673.72","Publico Alvo 4","Google","não especificado","28.60","4000000"
2416,"Campanha 416","2021-09-17","2021-09-19","19079.04","Publico Alvo 2","não especificado","não especificado","18.53","6000000"
2417,"Campanha 417","2022-02-07","2022-02-18","60198.48","Publico Alvo 3","Sites de Notícias","Divulgação","14.86","7000000"
2418,"Campanha 418","2022-11-26","2022-12-21","12796.30","Publico Alvo 4","não especificado","não especificado","27.66","10000000"
2419,"Campanha 419","2022-06-04","2022-06-25","28977.14","Publico Alvo 5","Sites de Notícias","Mais Seguidores","27.36","1000000"
2420,"Campanha 420","2023-09-23","2023-10-23","56293.25","Publico Alvo 1","Sites de Notícias","Mais Seguidores","10.04","1000000"
2423,"Campanha 423","2022-11-06","2022-11-23","73181.18","Publico Alvo 4","Google","Divulgação","23.78","8000000"
2424,"Campanha 424","2022-08-13","2022-08-29","81221.21","Publico Alvo 5","Redes Sociais","Divulgação","10.11","9000000"
2426,"Campanha 426","2022-11-09","2022-11-21","53830.82","Publico Alvo 2","Sites de Notícias","Mais Seguidores","10.83","8000000"
2429,"Campanha 429","2021-08-19","2021-09-05","77395.65","Publico Alvo 5","Redes Sociais","não especificado","9.97","1000000"
2430,"Campanha 430","2024-03-11","2024-03-26","95319.35","Publico Alvo 1","Sites de Notícias","Mais Seguidores","24.36","7000000"
2432,"Campanha 432","2025-03-28","2025-04-08","61952.45","Publico Alvo 3","Sites de Notícias","Mais Seguidores","24.30","6000000"
2433,"Campanha 433","2025-04-05","2025-04-24","75565.57","Publico Alvo 4","Sites de Notícias","Promocional","2.06","7000000"
2435,"Campanha 435","2022-10-31","2022-11-12","98995.70","Publico Alvo 1","não especificado","Mais Seguidores","7.54","7000000"
2436,"Campanha 436","2023-05-19","2023-05-22","31217.99","Publico Alvo 2","Google","não especificado","3.07","10000000"
2438,"Campanha 438","2022-05-08","2022-05-12","3369.48","Publico Alvo 4","não especificado","não especificado","20.89","10000000"
2439,"Campanha 439","2023-12-01","2023-12-26","46485.53","Publico Alvo 5","Sites de Notícias","Divulgação","28.63","2000000"
2440,"Campanha 440","2024-02-09","2024-02-11","76371.02","Publico Alvo 1","Google","Promocional","25.90","5000000"
2441,"Campanha 441","2025-03-25","2025-03-31","99105.06","Publico Alvo 2","Sites de Notícias","Promocional","19.24","10000000"
2442,"Campanha 442","2021-06-23","2021-07-15","62126.04","Publico Alvo 3","Redes Sociais","Divulgação","2.55","1000000"
2443,"Campanha 443","2024-08-26","2024-09-01","34424.39","Publico Alvo 4","Google","Mais Seguidores","17.27","9000000"
2444,"Campanha 444","2023-10-03","2023-10-13","61559.47","Publico Alvo 5","Sites de Notícias","Promocional","18.45","3000000"
2445,"Campanha 445","2021-12-14","2021-12-26","34088.29","Publico Alvo 1","Sites de Notícias","Promocional","7.48","9000000"
2450,"Campanha 450","2022-12-27","2023-01-24","7219.33","Publico Alvo 1","Google","Divulgação","10.61","3000000"
2451,"Campanha 451","2021-10-12","2021-10-31","7577.05","Publico Alvo 2","Google","Mais Seguidores","20.74","1000000"
2452,"Campanha 452","2022-05-10","2022-05-18","17712.88","Publico Alvo 3","Redes Sociais","Promocional","10.80","1000000"
2453,"Campanha 453","2024-03-20","2024-03-29","52766.91","Publico Alvo 4","Google","Divulgação","6.64","8000000"
2454,"Campanha 454","2023-06-21","2023-06-30","86368.53","Publico Alvo 5","Sites de Notícias","Divulgação","1.06","7000000"
2455,"Campanha 455","2024-02-11","2024-03-01","74386.70","Publico Alvo 1","Google","Divulgação","3.06","4000000"
2456,"Campanha 456","2023-02-22","2023-03-19","23857.54","Publico Alvo 2","Redes Sociais","Promocional","28.28","10000000"
2458,"Campanha 458","2024-06-04","2024-06-07","83355.43","Publico Alvo 4","Sites de Notícias","Divulgação","7.54","5000000"
2459,"Campanha 459","2024-10-09","2024-11-04","41251.42","Publico Alvo 5","Google","Mais Seguidores","2.46","6000000"
2461,"Campanha 461","2022-08-02","2022-08-05","70966.68","Publico Alvo 2","Google","Mais Seguidores","17.37","9000000"
2463,"Campanha 463","2025-02-28","2025-03-03","45592.99","Publico Alvo 4","Google","Mais Seguidores","20.26","5000000"
2465,"Campanha 465","2021-09-21","2021-10-12","405.83","Publico Alvo 1","Redes Sociais","Mais Seguidores","18.24","4000000"
2468,"Campanha 468","2023-08-10","2023-08-31","79869.85","Publico Alvo 4","Google","Mais Seguidores","27.50","10000000"
2469,"Campanha 469","2025-03-04","2025-03-29","15281.16","Publico Alvo 5","Sites de Notícias","Divulgação","8.58","1000000"
2470,"Campanha 470","2025-04-08","2025-04-30","23930.65","Publico Alvo 1","Sites de Notícias","Mais Seguidores","22.53","3000000"
2473,"Campanha 473","2023-04-05","2023-04-10","27963.45","Publico Alvo 4","Redes Sociais","Divulgação","15.32","2000000"
2475,"Campanha 475","2021-08-26","2021-09-23","40012.22","Publico Alvo 1","não especificado","não especificado","3.40","9000000"
2476,"Campanha 476","2023-12-14","2024-01-13","92561.57","Publico Alvo 2","Google","Mais Seguidores","0.89","2000000"
2478,"Campanha 478","2022-02-17","2022-03-05","13773.17","Publico Alvo 4","Sites de Notícias","Divulgação","12.08","4000000"
2481,"Campanha 481","2022-11-17","2022-12-04","89371.97","Publico Alvo 2","Sites de Notícias","Promocional","20.62","4000000"
2482,"Campanha 482","2022-12-30","2023-01-20","85427.84","Publico Alvo 3","Redes Sociais","não especificado","23.42","5000000"
2483,"Campanha 483","2024-04-06","2024-04-18","2735.34","Publico Alvo 4","Sites de Notícias","não especificado","13.19","3000000"
2489,"Campanha 489","2022-04-21","2022-04-27","58678.62","Publico Alvo 5","Redes Sociais","Promocional","13.51","10000000"
2490,"Campanha 490","2022-07-31","2022-08-12","67844.04","Publico Alvo 1","Redes Sociais","Mais Seguidores","29.70","3000000"
2492,"Campanha 492","2025-04-17","2025-05-11","57533.06","Publico Alvo 3","Google","Mais Seguidores","14.72","1000000"
2493,"Campanha 493","2022-04-14","2022-04-25","61183.61","Publico Alvo 4","Sites de Notícias","Mais Seguidores","5.64","8000000"
2494,"Campanha 494","2021-06-27","2021-07-25","56379.96","Publico Alvo 5","não especificado","Divulgação","28.32","3000000"
2496,"Campanha 496","2024-04-25","2024-05-05","16700.38","Publico Alvo 2","Sites de Notícias","Divulgação","0.91","5000000"
2497,"Campanha 497","2021-09-06","2021-09-17","78731.36","Publico Alvo 3","Google","Promocional","10.60","9000000"
2498,"Campanha 498","2023-05-01","2023-05-27","98208.03","Publico Alvo 4","Sites de Notícias","Divulgação","10.98","8000000"
2499,"Campanha 499","2024-05-15","2024-05-26","10219.95","Publico Alvo 5","Redes Sociais","Divulgação","2.48","6000000"
2500,"Campanha 500","2022-05-07","2022-05-27","61559.36","Publico Alvo 1","Google","Promocional","12.60","7000000"
2501,"Campanha 501","2021-08-22","2021-08-24","59304.77","Publico Alvo 2","Redes Sociais","Mais Seguidores","11.82","7000000"
2502,"Campanha 502","2021-10-01","2021-10-31","33426.09","Publico Alvo 3","Redes Sociais","Promocional","10.54","9000000"
2503,"Campanha 503","2023-07-29","2023-08-28","48948.84","Publico Alvo 4","Sites de Notícias","Promocional","16.40","1000000"
2505,"Campanha 505","2024-07-30","2024-08-28","93643.78","Publico Alvo 1","Redes Sociais","não especificado","28.66","7000000"
2507,"Campanha 507","2024-03-22","2024-04-08","62849.71","Publico Alvo 3","não especificado","Divulgação","23.72","10000000"
2509,"Campanha 509","2024-04-04","2024-04-18","24771.72","Publico Alvo 5","não especificado","Promocional","3.35","8000000"
2511,"Campanha 511","2021-12-21","2022-01-19","9031.68","Publico Alvo 2","Sites de Notícias","Divulgação","2.40","10000000"
2512,"Campanha 512","2021-08-03","2021-08-23","9552.76","Publico Alvo 3","Google","Promocional","28.25","5000000"
2513,"Campanha 513","2024-03-31","2024-04-11","95057.39","Publico Alvo 4","Redes Sociais","Promocional","16.90","6000000"
2515,"Campanha 515","2024-05-21","2024-05-28","92178.28","Publico Alvo 1","Sites de Notícias","Divulgação","22.59","10000000"
2516,"Campanha 516","2021-07-28","2021-08-05","773.57","Publico Alvo 2","não especificado","Divulgação","28.22","3000000"
2517,"Campanha 517","2023-06-30","2023-07-24","60872.93","Publico Alvo 3","Google","Mais Seguidores","2.09","7000000"
2518,"Campanha 518","2024-01-22","2024-02-16","46946.91","Publico Alvo 4","Google","não especificado","19.32","4000000"
2521,"Campanha 521","2023-12-11","2023-12-14","11777.61","Publico Alvo 2","não especificado","Divulgação","13.62","9000000"
2522,"Campanha 522","2023-03-14","2023-03-21","96984.40","Publico Alvo 3","Sites de Notícias","Mais Seguidores","3.62","7000000"
2524,"Campanha 524","2022-10-13","2022-11-08","89814.64","Publico Alvo 5","Redes Sociais","Promocional","1.09","4000000"
2525,"Campanha 525","2022-08-28","2022-09-19","68048.22","Publico Alvo 1","Redes Sociais","Divulgação","17.83","3000000"
2526,"Campanha 526","2023-09-23","2023-10-02","92053.19","Publico Alvo 2","não especificado","Divulgação","20.23","1000000"
2528,"Campanha 528","2024-03-05","2024-03-12","86394.64","Publico Alvo 4","Sites de Notícias","Mais Seguidores","4.77","7000000"
2531,"Campanha 531","2023-12-28","2024-01-13","54867.70","Publico Alvo 2","Sites de Notícias","Mais Seguidores","16.41","2000000"
2532,"Campanha 532","2022-10-19","2022-11-09","30197.73","Publico Alvo 3","Redes Sociais","Divulgação","19.32","4000000"
2533,"Campanha 533","2024-04-05","2024-04-08","36585.72","Publico Alvo 4","não especificado","Divulgação","24.00","8000000"
2535,"Campanha 535","2021-11-19","2021-12-01","38353.38","Publico Alvo 1","Google","Mais Seguidores","12.13","10000000"
2536,"Campanha 536","2025-01-08","2025-01-17","79779.43","Publico Alvo 2","Sites de Notícias","Divulgação","23.09","3000000"
2537,"Campanha 537","2023-04-29","2023-05-18","14463.82","Publico Alvo 3","Sites de Notícias","Divulgação","25.21","4000000"
2539,"Campanha 539","2024-08-08","2024-09-01","15209.94","Publico Alvo 5","não especificado","Promocional","22.54","8000000"
2541,"Campanha 541","2023-05-29","2023-06-02","19203.28","Publico Alvo 2","Sites de Notícias","Divulgação","5.42","6000000"
2542,"Campanha 542","2024-10-06","2024-10-12","44699.14","Publico Alvo 3","Sites de Notícias","Mais Seguidores","19.17","6000000"
2543,"Campanha 543","2024-07-20","2024-07-31","45814.83","Publico Alvo 4","Sites de Notícias","Promocional","12.78","6000000"
2546,"Campanha 546","2025-01-02","2025-01-26","54814.25","Publico Alvo 2","Redes Sociais","Mais Seguidores","4.17","10000000"
2547,"Campanha 547","2022-07-23","2022-07-31","47939.05","Publico Alvo 3","Sites de Notícias","Promocional","23.34","1000000"
2548,"Campanha 548","2024-03-01","2024-03-24","42769.32","Publico Alvo 4","Sites de Notícias","Mais Seguidores","18.20","2000000"
2549,"Campanha 549","2025-04-26","2025-04-27","86897.28","Publico Alvo 5","Redes Sociais","Divulgação","1.47","5000000"
2552,"Campanha 552","2022-06-05","2022-06-08","50220.86","Publico Alvo 3","Sites de Notícias","Divulgação","11.10","10000000"
2553,"Campanha 553","2023-11-24","2023-12-05","86524.13","Publico Alvo 4","Google","Mais Seguidores","17.30","1000000"
2555,"Campanha 555","2025-01-20","2025-01-28","43940.02","Publico Alvo 1","Redes Sociais","Mais Seguidores","7.97","4000000"
2556,"Campanha 556","2022-08-19","2022-08-25","86757.84","Publico Alvo 2","não especificado","Promocional","11.28","10000000"
2559,"Campanha 559","2023-07-10","2023-07-24","32334.40","Publico Alvo 5","Redes Sociais","Promocional","19.27","1000000"
2562,"Campanha 562","2023-10-21","2023-10-29","28053.71","Publico Alvo 3","não especificado","Promocional","3.62","3000000"
2563,"Campanha 563","2024-12-09","2024-12-22","63287.39","Publico Alvo 4","não especificado","Divulgação","10.63","6000000"
2564,"Campanha 564","2021-10-10","2021-10-18","36412.93","Publico Alvo 5","Google","Mais Seguidores","23.24","7000000"
2565,"Campanha 565","2025-01-05","2025-01-29","94877.33","Publico Alvo 1","Sites de Notícias","Promocional","22.05","7000000"
2566,"Campanha 566","2024-05-04","2024-05-20","52248.79","Publico Alvo 2","Google","Divulgação","24.67","6000000"
2567,"Campanha 567","2021-08-20","2021-09-03","91910.22","Publico Alvo 3","não especificado","Divulgação","0.63","4000000"
2569,"Campanha 569","2022-05-06","2022-05-22","51284.94","Publico Alvo 5","Redes Sociais","Divulgação","13.72","9000000"
2571,"Campanha 571","2024-03-17","2024-03-18","30440.22","Publico Alvo 2","Sites de Notícias","Mais Seguidores","1.51","6000000"
2572,"Campanha 572","2024-09-22","2024-10-07","40123.53","Publico Alvo 3","Sites de Notícias","não especificado","4.13","6000000"
2573,"Campanha 573","2025-01-05","2025-01-26","29198.98","Publico Alvo 4","Google","não especificado","7.52","5000000"
2574,"Campanha 574","2023-02-16","2023-02-27","77728.51","Publico Alvo 5","Sites de Notícias","Mais Seguidores","15.59","5000000"
2576,"Campanha 576","2025-01-22","2025-02-17","74795.81","Publico Alvo 2","Google","Divulgação","3.29","2000000"
2577,"Campanha 577","2023-08-19","2023-09-11","8758.80","Publico Alvo 3","Sites de Notícias","Promocional","22.20","3000000"
2579,"Campanha 579","2025-01-09","2025-02-08","45969.22","Publico Alvo 5","não especificado","não especificado","25.02","3000000"
2580,"Campanha 580","2021-11-23","2021-11-28","1193.12","Publico Alvo 1","Sites de Notícias","Divulgação","10.48","2000000"
2582,"Campanha 582","2024-08-02","2024-08-08","73463.16","Publico Alvo 3","Sites de Notícias","Promocional","28.00","4000000"
2583,"Campanha 583","2022-12-19","2022-12-27","68859.40","Publico Alvo 4","Redes Sociais","Promocional","9.87","1000000"
2587,"Campanha 587","2023-07-29","2023-08-07","3427.43","Publico Alvo 3","não especificado","Divulgação","28.31","4000000"
2588,"Campanha 588","2025-01-29","2025-02-27","64952.45","Publico Alvo 4","Google","Divulgação","2.72","2000000"
2589,"Campanha 589","2022-01-19","2022-02-12","89280.59","Publico Alvo 5","Redes Sociais","Mais Seguidores","3.42","8000000"
2590,"Campanha 590","2021-06-13","2021-07-11","32434.32","Publico Alvo 1","não especificado","Mais Seguidores","23.96","4000000"
2594,"Campanha 594","2022-11-06","2022-11-11","73586.29","Publico Alvo 5","Sites de Notícias","Promocional","10.95","1000000"
2596,"Campanha 596","2024-12-25","2025-01-22","25404.92","Publico Alvo 2","não especificado","não especificado","21.38","6000000"
2597,"Campanha 597","2021-07-16","2021-07-31","14003.92","Publico Alvo 3","não especificado","não especificado","12.19","10000000"
2598,"Campanha 598","2023-05-06","2023-05-28","41851.23","Publico Alvo 4","Google","Mais Seguidores","4.87","1000000"
2600,"Campanha 600","2022-09-22","2022-10-08","25780.14","Publico Alvo 1","Google","Promocional","25.39","1000000"
2602,"Campanha 602","2021-11-16","2021-11-26","81372.11","Publico Alvo 3","Redes Sociais","Promocional","19.31","6000000"
2603,"Campanha 603","2025-04-17","2025-05-16","64346.34","Publico Alvo 4","Redes Sociais","Promocional","19.45","8000000"
2604,"Campanha 604","2023-10-14","2023-11-07","55455.28","Publico Alvo 5","não especificado","Promocional","22.58","2000000"
2605,"Campanha 605","2022-02-19","2022-03-01","85607.42","Publico Alvo 1","Google","Divulgação","11.37","10000000"
2606,"Campanha 606","2024-07-12","2024-07-25","33288.66","Publico Alvo 2","não especificado","Promocional","10.15","10000000"
2607,"Campanha 607","2024-01-23","2024-01-28","26783.95","Publico Alvo 3","Google","não especificado","8.40","3000000"
2609,"Campanha 609","2022-09-26","2022-10-02","97741.35","Publico Alvo 5","Sites de Notícias","não especificado","0.79","9000000"
2610,"Campanha 610","2022-10-02","2022-10-27","72277.33","Publico Alvo 1","Redes Sociais","Divulgação","13.69","10000000"
2611,"Campanha 611","2024-11-12","2024-12-01","36363.27","Publico Alvo 2","Sites de Notícias","Divulgação","25.59","6000000"
2614,"Campanha 614","2023-07-21","2023-08-17","58919.04","Publico Alvo 5","Sites de Notícias","Promocional","26.12","3000000"
2615,"Campanha 615","2022-12-07","2023-01-02","77071.48","Publico Alvo 1","Google","não especificado","6.63","8000000"
2619,"Campanha 619","2024-11-30","2024-12-27","43148.89","Publico Alvo 5","Redes Sociais","não especificado","14.72","6000000"
2620,"Campanha 620","2023-06-05","2023-06-24","83650.43","Publico Alvo 1","Sites de Notícias","Mais Seguidores","22.49","7000000"
2623,"Campanha 623","2025-03-15","2025-03-16","24710.40","Publico Alvo 4","Redes Sociais","Mais Seguidores","27.91","2000000"
2624,"Campanha 624","2024-09-19","2024-10-18","78878.55","Publico Alvo 5","não especificado","Mais Seguidores","18.92","1000000"
2625,"Campanha 625","2023-05-30","2023-06-23","68681.88","Publico Alvo 1","não especificado","não especificado","26.52","8000000"
2626,"Campanha 626","2023-04-02","2023-04-28","6933.96","Publico Alvo 2","Google","não especificado","16.19","9000000"
2627,"Campanha 627","2023-06-05","2023-06-30","9154.46","Publico Alvo 3","Google","Promocional","18.20","4000000"
